date	lat	lon	vo	pres	idx
2019071812	-29.25	-70.50	-1.79	1019.0	20190718069
2019071818	-27.75	-70.25	-2.27	1015.0	20190718069
2019071900	-29.00	-68.75	-2.47	1014.0	20190718069
2019071906	-28.75	-67.50	-1.97	1013.0	20190718069
2019071912	-24.00	-64.25	-2.20	1014.0	20190718069
2019071918	-23.25	-64.00	-1.77	1008.0	20190718069
2019072000	-23.00	-63.75	-2.62	1008.0	20190718069
2019072006	-22.25	-63.50	-3.14	1007.0	20190718069
2019072012	-21.50	-63.00	-3.50	1008.0	20190718069
2019072018	-22.50	-62.75	-2.93	1001.0	20190718069
2019072100	-21.50	-63.00	-3.21	1005.0	20190718069
2019072106	-27.00	-60.50	-3.75	1007.0	20190718069
2019072112	-27.50	-59.50	-4.17	1012.0	20190718069
2019072118	-33.00	-55.50	-3.22	1014.0	20190718069
2019072200	-27.25	-58.00	-3.57	1015.0	20190718069
2019072206	-27.00	-58.50	-3.45	1016.0	20190718069
2019072212	-27.25	-58.50	-3.83	1018.0	20190718069
2019072218	-28.50	-58.00	-3.49	1017.0	20190718069
2019072300	-28.50	-57.75	-4.01	1020.0	20190718069
2019072306	-28.00	-57.50	-3.51	1021.0	20190718069
2019072312	-27.50	-57.75	-3.33	1024.0	20190718069
2019072318	-27.25	-57.50	-2.86	1023.0	20190718069
2019072400	-27.00	-58.00	-2.73	1024.0	20190718069
2019072406	-28.00	-58.25	-2.87	1023.0	20190718069
2019072412	-29.25	-58.75	-3.36	1022.0	20190718069
2019072418	-33.00	-58.25	-4.44	1020.0	20190718069
2019072606	-30.50	-72.00	-1.54	1021.0	201907260610
2019072612	-30.25	-70.25	-1.27	1022.0	201907260610
2019072618	-28.50	-70.00	-1.49	1019.0	201907260610
2019072700	-28.75	-69.00	-1.47	1020.0	201907260610
2019072706	-30.00	-68.25	-1.64	1020.0	201907260610
2019072712	-29.50	-67.25	-1.65	1020.0	201907260610
2019072718	-26.50	-68.50	-1.34	1018.0	201907260610
2019072800	-26.50	-68.25	-1.49	1019.0	201907260610
2019072806	-25.75	-68.50	-1.53	1020.0	201907260610
2019072812	-20.00	-64.00	-1.90	1018.0	201907260610
2019080100	-26.75	-72.00	-2.89	1021.0	201908010011
2019080106	-27.75	-72.75	-3.09	1022.0	201908010011
2019080112	-28.00	-73.00	-3.01	1022.0	201908010011
2019080118	-27.00	-73.00	-2.84	1020.0	201908010011
2019080200	-28.00	-72.75	-2.58	1020.0	201908010011
2019080200	-28.00	-72.75	-2.58	1020.0	201908020012
2019080206	-24.00	-74.50	-2.13	1018.0	201908020012
2019080212	-30.00	-71.00	-2.12	1022.0	201908020012
2019080218	-30.25	-71.25	-2.29	1020.0	201908020012
2019080300	-31.50	-70.75	-2.47	1019.0	201908020012
2019082900	-30.50	-73.00	-2.04	1019.0	201908290013
2019082906	-28.50	-72.25	-1.90	1019.0	201908290013
2019082912	-28.25	-73.00	-1.88	1019.0	201908290013
2019082918	-27.00	-71.75	-1.91	1017.0	201908290013
2019083000	-28.75	-71.75	-1.90	1019.0	201908290013
2019090700	-27.00	-71.50	-1.29	1018.0	201909070014
2019090706	-28.25	-71.50	-1.29	1018.0	201909070014
2019090712	-27.50	-71.75	-1.50	1019.0	201909070014
2019090718	-24.75	-70.00	-1.30	1018.0	201909070014
2019090800	-21.00	-64.00	-2.34	1011.0	201909070014
2019090806	-22.50	-62.50	-3.04	1007.0	201909070014
2019090812	-21.00	-62.75	-2.77	1010.0	201909070014
2019090818	-21.00	-62.75	-1.91	1005.0	201909070014
2019090900	-20.50	-62.25	-2.68	1007.0	201909070014
2019090906	-22.50	-60.25	-3.53	1008.0	201909070014
2019090912	-24.25	-59.00	-3.46	1012.0	201909070014
2019090918	-25.50	-57.75	-2.23	1011.0	201909070014
2019091000	-25.50	-57.50	-2.65	1012.0	201909070014
2019091006	-26.75	-57.25	-2.81	1012.0	201909070014
2019091012	-28.50	-56.00	-2.65	1014.0	201909070014
2019091018	-30.25	-52.00	-2.81	1011.0	201909070014
2019100106	-26.25	-71.75	-1.60	1018.0	201910010615
2019100112	-26.25	-72.50	-1.66	1019.0	201910010615
2019100118	-26.00	-72.00	-2.07	1016.0	201910010615
2019100200	-26.00	-71.75	-2.10	1017.0	201910010615
2019100206	-30.00	-70.75	-1.97	1019.0	201910010615
2019100318	-26.00	-72.00	-2.31	1021.0	201910031816
2019100400	-27.25	-73.00	-1.96	1022.0	201910031816
2019100406	-27.50	-73.00	-2.11	1022.0	201910031816
2019100412	-26.75	-73.00	-1.85	1023.0	201910031816
2019100418	-25.75	-71.75	-1.92	1020.0	201910031816
2019100500	-26.75	-71.50	-2.09	1021.0	201910031816
2019100506	-30.00	-70.50	-2.05	1021.0	201910031816
2019100418	-27.00	-46.00	-1.37	1012.0	201910041817
2019100500	-31.50	-43.50	-2.16	1016.0	201910041817
2019100506	-27.00	-43.50	-2.54	1014.0	201910041817
2019100512	-27.00	-42.50	-2.76	1017.0	201910041817
2019100518	-27.25	-40.00	-3.07	1015.0	201910041817
2019100500	-26.75	-71.50	-2.09	1021.0	201910050018
2019100506	-30.00	-70.50	-2.05	1021.0	201910050018
2019100512	-27.00	-72.00	-2.02	1021.0	201910050018
2019100518	-27.50	-71.00	-2.06	1017.0	201910050018
2019100600	-28.75	-70.00	-2.63	1017.0	201910050018
2019100606	-29.00	-69.75	-2.55	1017.0	201910050018
2019100612	-24.50	-74.50	-2.52	1017.0	201910050018
2019101300	-23.75	-40.00	-1.19	1015.0	201910130019
2019101306	-24.25	-44.25	-1.47	1013.0	201910130019
2019101312	-23.00	-40.00	-1.54	1016.0	201910130019
2019101318	-26.50	-42.75	-1.92	1015.0	201910130019
2019101400	-25.50	-43.00	-2.08	1018.0	201910130019
2019101512	-24.00	-43.00	-1.15	1021.0	201910151220
2019101518	-23.75	-42.25	-1.19	1018.0	201910151220
2019101600	-23.00	-45.00	-1.08	1019.0	201910151220
2019101606	-16.50	-51.75	-2.58	1011.0	201910151220
2019101612	-16.50	-52.25	-2.13	1014.0	201910151220
2019101518	-26.00	-71.25	-1.21	1018.0	201910151821
2019101600	-26.00	-71.50	-1.28	1019.0	201910151821
2019101606	-27.00	-71.50	-1.35	1020.0	201910151821
2019101612	-25.50	-71.75	-1.33	1020.0	201910151821
2019101618	-26.50	-71.50	-1.65	1018.0	201910151821
2019101700	-28.00	-71.75	-1.97	1018.0	201910151821
2019101706	-30.50	-73.00	-1.85	1019.0	201910151821
2019101818	-27.00	-71.50	-1.20	1018.0	201910181822
2019101900	-29.00	-69.50	-1.19	1018.0	201910181822
2019101906	-28.00	-68.50	-1.13	1018.0	201910181822
2019101912	-28.00	-62.50	-1.29	1015.0	201910181822
2019101918	-27.00	-58.25	-1.35	1011.0	201910181822
2019102000	-26.25	-56.50	-2.17	1012.0	201910181822
2019102006	-26.75	-56.25	-2.12	1011.0	201910181822
2019102012	-28.50	-54.75	-2.41	1014.0	201910181822
2019102018	-28.50	-52.50	-2.12	1011.0	201910181822
2019102100	-27.75	-52.00	-1.79	1013.0	201910181822
2019102106	-25.50	-51.00	-1.13	1012.0	201910181822
2019102000	-28.00	-71.50	-1.88	1021.0	201910200023
2019102006	-33.00	-72.50	-2.16	1022.0	201910200023
2019102012	-28.50	-72.75	-1.99	1020.0	201910200023
2019102018	-27.50	-73.00	-1.99	1017.0	201910200023
2019102100	-30.00	-71.50	-2.34	1016.0	201910200023
2019102106	-26.00	-74.50	-2.21	1017.0	201910200023
2019102812	-23.00	-71.25	-1.28	1016.0	201910281224
2019102818	-26.00	-69.75	-1.57	1011.0	201910281224
2019102900	-26.25	-70.00	-1.95	1012.0	201910281224
2019102906	-27.25	-71.00	-1.85	1013.0	201910281224
2019102912	-26.00	-72.25	-1.25	1016.0	201910281224
2019102918	-25.00	-71.50	-1.21	1014.0	201910281224
2019103000	-26.25	-71.75	-1.30	1015.0	201910281224
2019103006	-33.00	-71.00	-1.57	1016.0	201910281224
2019103012	-33.00	-70.75	-1.26	1016.0	201910281224
2019103018	-29.00	-69.75	-1.18	1014.0	201910281224
2019103100	-29.25	-68.50	-1.54	1013.0	201910281224
2019103106	-30.00	-67.50	-1.73	1012.0	201910281224
2019103112	-28.75	-67.25	-1.40	1014.0	201910281224
2019103118	-27.50	-68.50	-1.99	1011.0	201910281224
2019110100	-27.00	-69.50	-2.36	1014.0	201910281224
2019110106	-26.25	-67.00	-2.12	1012.0	201910281224
2019110112	-27.00	-63.25	-1.96	1010.0	201910281224
2019110118	-19.50	-63.50	-1.33	1006.0	201910281224
2019112506	-27.50	-71.50	-2.13	1015.0	201911250625
2019112512	-27.25	-73.00	-2.00	1018.0	201911250625
2019112518	-26.25	-72.50	-2.10	1015.0	201911250625
2019112600	-28.50	-72.00	-2.43	1016.0	201911250625
2019112606	-28.50	-71.75	-2.60	1015.0	201911250625
2019112612	-28.75	-72.25	-2.25	1015.0	201911250625
