date	lat	lon	vo	pres	idx
2020073006	-28.75	-67.75	-1.42	1021.0	202007291213
2020073012	-31.50	-68.50	-1.81	1021.0	202007291213
2020073018	-27.50	-68.50	-1.47	1018.0	202007291213
2020073100	-30.50	-68.00	-1.94	1017.0	202007291213
2020073106	-29.25	-67.00	-1.92	1018.0	202007291213
2020073112	-27.00	-65.75	-1.35	1020.0	202007291213
2020081218	-28.50	-73.00	-2.01	1018.0	202008121814
2020081300	-29.50	-73.00	-1.78	1019.0	202008121814
2020081306	-28.75	-72.25	-1.79	1018.0	202008121814
2020081312	-28.25	-73.00	-1.62	1019.0	202008121814
2020081318	-27.00	-72.50	-1.91	1017.0	202008121814
2020081400	-28.25	-71.00	-1.76	1016.0	202008121814
2020081406	-29.50	-69.50	-2.09	1013.0	202008121814
2020081412	-27.75	-67.75	-1.64	1013.0	202008121814
2020081418	-22.50	-62.50	-1.65	1003.0	202008121814
2020081500	-19.50	-62.50	-2.16	1006.0	202008121814
2020081506	-20.75	-60.75	-2.05	1007.0	202008121814
2020081512	-21.00	-59.25	-2.90	1010.0	202008121814
2020081518	-22.00	-57.75	-1.61	1007.0	202008121814
2020081600	-22.25	-57.25	-1.82	1010.0	202008121814
2020081606	-21.50	-57.50	-2.05	1011.0	202008121814
2020081612	-15.00	-56.75	-99.00	1011.0	202008121814
2020081618	-15.00	-58.75	-99.00	1007.0	202008121814
2020081418	-27.00	-72.00	-1.63	1017.0	202008141815
2020081500	-25.75	-72.50	-1.72	1019.0	202008141815
2020081506	-28.50	-73.00	-1.97	1019.0	202008141815
2020081512	-28.75	-73.00	-2.23	1019.0	202008141815
2020081518	-27.75	-73.00	-2.46	1017.0	202008141815
2020090218	-25.00	-71.25	-1.71	1018.0	202009021816
2020090300	-28.00	-72.25	-1.88	1019.0	202009021816
2020090306	-28.75	-72.00	-1.66	1019.0	202009021816
2020090312	-28.50	-71.00	-1.74	1019.0	202009021816
2020090318	-26.75	-70.50	-1.52	1017.0	202009021816
2020090400	-30.00	-70.00	-1.62	1017.0	202009021816
2020090618	-25.00	-40.00	-1.36	1016.0	202009061817
2020090700	-25.00	-40.00	-1.63	1017.0	202009061817
2020090706	-24.25	-40.00	-1.61	1016.0	202009061817
2020090712	-25.25	-42.50	-1.57	1018.0	202009061817
2020090718	-26.25	-45.00	-1.67	1016.0	202009061817
2020090800	-27.00	-53.50	-2.37	1016.0	202009061817
2020090806	-27.00	-53.50	-1.57	1016.0	202009061817
2020090812	-27.25	-53.50	-1.39	1018.0	202009061817
2020090818	-28.25	-52.25	-1.67	1016.0	202009061817
2020090900	-29.25	-53.50	-1.18	1017.0	202009061817
2020090906	-33.00	-55.00	-1.19	1016.0	202009061817
2020090712	-25.25	-42.50	-1.57	1018.0	202009071218
2020090718	-26.25	-45.00	-1.67	1016.0	202009071218
2020090800	-27.25	-50.50	-2.11	1017.0	202009071218
2020090806	-26.75	-47.50	-1.93	1016.0	202009071218
2020090812	-25.50	-44.50	-2.43	1018.0	202009071218
2020100118	-26.25	-73.00	-1.79	1017.0	202010011819
2020100200	-27.00	-73.00	-1.65	1017.0	202010011819
2020100206	-27.25	-73.00	-1.52	1017.0	202010011819
2020100212	-28.75	-73.00	-1.36	1019.0	202010011819
2020100218	-26.50	-71.75	-1.51	1017.0	202010011819
2020100300	-25.50	-71.50	-1.42	1018.0	202010011819
2020100306	-25.75	-72.00	-1.19	1019.0	202010011819
2020100312	-26.25	-72.00	-1.17	1020.0	202010011819
2020100318	-26.50	-71.00	-1.44	1018.0	202010011819
2020100400	-26.25	-71.00	-1.69	1018.0	202010011819
2020100406	-28.50	-70.75	-1.68	1020.0	202010011819
2020100412	-28.50	-71.25	-1.72	1020.0	202010011819
2020100418	-28.50	-72.25	-2.00	1018.0	202010011819
2020100218	-30.00	-49.00	-2.44	1011.0	202010021820
2020100300	-27.25	-53.50	-2.14	1013.0	202010021820
2020100306	-26.00	-56.50	-3.32	1013.0	202010021820
2020100312	-26.25	-57.00	-3.34	1017.0	202010021820
2020100318	-26.50	-55.75	-2.77	1015.0	202010021820
2020100400	-26.25	-55.75	-2.65	1016.0	202010021820
2020100406	-27.25	-57.25	-2.27	1017.0	202010021820
2020100412	-28.50	-58.00	-2.54	1018.0	202010021820
2020100418	-30.25	-56.25	-2.60	1016.0	202010021820
2020100718	-27.75	-73.00	-1.77	1020.0	202010071821
2020100800	-26.50	-71.00	-1.82	1019.0	202010071821
2020100806	-28.00	-70.75	-1.67	1020.0	202010071821
2020100812	-27.50	-71.50	-1.67	1021.0	202010071821
2020100818	-28.00	-70.75	-1.76	1018.0	202010071821
2020100900	-27.25	-70.75	-2.19	1018.0	202010071821
2020100906	-27.75	-71.25	-2.16	1018.0	202010071821
2020100912	-27.75	-72.50	-2.07	1018.0	202010071821
2020100906	-27.75	-71.25	-2.16	1018.0	202010090622
2020100912	-27.75	-72.50	-2.07	1018.0	202010090622
2020100918	-28.75	-72.75	-2.24	1016.0	202010090622
2020101000	-28.00	-72.00	-2.20	1016.0	202010090622
2020101006	-29.50	-72.50	-2.50	1017.0	202010090622
2020102218	-26.50	-71.75	-1.29	1016.0	202010221823
2020102300	-26.75	-72.25	-1.45	1017.0	202010221823
2020102306	-30.00	-72.00	-1.23	1017.0	202010221823
2020102312	-28.50	-73.00	-1.20	1018.0	202010221823
2020102318	-26.75	-71.50	-1.15	1015.0	202010221823
2020102400	-26.75	-71.50	-1.30	1017.0	202010221823
2020102406	-31.50	-70.00	-1.52	1015.0	202010221823
2020102418	-27.50	-71.00	-1.40	1016.0	202010241824
2020102500	-31.50	-68.75	-1.94	1011.0	202010241824
2020102506	-30.00	-67.25	-1.86	1009.0	202010241824
2020102512	-28.00	-65.50	-1.92	1009.0	202010241824
2020102518	-25.25	-68.50	-1.58	1012.0	202010241824
2020102600	-20.25	-64.00	-2.42	1005.0	202010241824
2020102606	-24.00	-59.50	-3.02	1005.0	202010241824
2020102612	-30.00	-55.00	-3.00	1010.0	202010241824
2020110400	-30.25	-46.00	-1.21	1019.0	202011040025
2020110406	-31.00	-45.50	-1.98	1018.0	202011040025
2020110412	-30.50	-45.00	-2.22	1020.0	202011040025
2020110418	-30.00	-45.00	-2.79	1019.0	202011040025
2020110500	-30.25	-45.75	-2.91	1019.0	202011040025
2020110506	-30.50	-46.00	-3.55	1017.0	202011040025
2020110512	-30.25	-46.50	-2.84	1019.0	202011040025
2020110518	-28.25	-41.50	-2.94	1017.0	202011040025
2020121706	-25.00	-41.75	-1.49	1014.0	202012170626
2020121712	-25.25	-40.00	-1.65	1016.0	202012170626
2020121718	-26.50	-42.75	-1.82	1014.0	202012170626
2020121800	-26.00	-43.75	-2.01	1014.0	202012170626
2020121806	-27.00	-43.75	-2.34	1011.0	202012170626
2020121812	-28.25	-40.00	-2.74	1013.0	202012170626
